    25357/  4 | SET 0
    38724/  4 | -166 
    38724/  4 | -166 
    38724/  4 | -166 
    38724/  4 | -166 
    38725/  4 | -166 
    38725/  4 | -166 
    38725/  4 | -166 
    38725/  4 | -166 
    38726/  4 | -166 
    38726/  4 | -166 
    38726/  4 | -166 
    38726/  4 | -166 
    38726/  4 | -166 
    38727/  4 | -166 
    38727/  4 | -166 
    38727/  4 | -166 
    38727/  4 | -166 
    38728/  4 | -166 
    38728/  4 | -166 
    38728/  4 | -166 
    38728/  4 | -166 
    38729/  4 | -166 
    38729/  4 | -166 
    38729/  4 | -166 
    38729/  4 | -166 
    38730/  4 | -166 
    38730/  4 | -166 
    38730/  4 | -166 
    38730/  4 | -166 
    38731/  4 | -166 
    38731/  4 | -166 
    38731/  4 | -166 
    38731/  4 | -166 
    38731/  4 | -166 
    38732/  4 | -166 
    38732/  4 | -166 
    38732/  4 | -166 
    38732/  4 | -166 
    38733/  4 | -166 
    38733/  4 | -166 
    38733/  4 | -166 
    38733/  4 | -166 
    38734/  4 | -166 
    38734/  4 | -166 
    38734/  4 | -166 
    38734/  4 | -166 
    38735/  4 | -166 
    38735/  4 | -166 
    38735/  4 | -166 
    38735/  4 | -166 
    38735/  4 | -166 
    38736/  4 | -166 
    38736/  4 | -166 
    38736/  4 | -166 
    38736/  4 | -166 
    38737/  4 | -166 
    38737/  4 | -166 
    38737/  4 | -166 
    38737/  4 | -166 
    38738/  4 | -166 
    38738/  4 | -166 
    38738/  4 | -166 
    38738/  4 | -166 
    38739/  4 | -166 
    38739/  4 | -166 
    38739/  4 | -166 
    38739/  4 | -166 
    38740/  4 | -166 
    38740/  4 | -166 
    38740/  4 | -166 
    38740/  4 | -166 
    38740/  4 | -166 
    38741/  4 | -166 
    38741/  4 | -166 
    38741/  4 | -166 
    38741/  4 | -166 
    38742/  4 | -166 
    38742/  4 | -166 
    38742/  4 | -166 
    38742/  4 | -166 
    38743/  4 | -166 
    38743/  4 | -166 
    38743/  4 | -166 
    38743/  4 | -166 
    38744/  4 | -166 
    38744/  4 | -166 
    38744/  4 | -166 
    38744/  4 | -27 
    38744/  4 | -27 
    38745/  4 | -27 
    38745/  4 | -27 
    38745/  4 | -27 
    38745/  4 | -27 
    38746/  4 | -27 
    38746/  4 | -27 
    38746/  4 | -27 
    38746/  4 | -27 
    38747/  4 | -27 
    38747/  4 | -27 
    38747/  4 | -27 
    38747/  4 | -27 
    38747/  4 | -27 
    38748/  4 | -27 
    38748/  4 | -27 
    38748/  4 | -27 
    38748/  4 | -27 
    38749/  4 | -27 
    38749/  4 | -27 
    38749/  4 | -27 
    38749/  4 | -27 
    38749/  4 | -27 
    38750/  4 | -27 
    38750/  4 | -27 
    38750/  4 | -27 
    38750/  4 | -27 
    38751/  4 | -27 
    38751/  4 | -27 
    38751/  4 | -27 
    38751/  4 | -27 
    38752/  4 | -27 
    38752/  4 | -27 
    38752/  4 | -27 
    38752/  4 | -27 
    38752/  4 | -27 
    38753/  4 | -27 
    38753/  4 | -27 
    38753/  4 | -27 
    38753/  4 | -27 
    38754/  4 | -27 
    38754/  4 | -27 
    38754/  4 | -27 
    38754/  4 | -27 
    38754/  4 | -27 
    38755/  4 | -27 
    38755/  4 | -27 
    38755/  4 | -27 
    38755/  4 | -27 
    38756/  4 | -27 
    38756/  4 | -27 
    38756/  4 | -27 
    38756/  4 | -27 
    38756/  4 | -27 
    38757/  4 | -27 
    38757/  4 | -27 
    38757/  4 | -27 
    38757/  4 | -27 
    38758/  4 | -27 
    38758/  4 | -27 
    38758/  4 | -27 
    38758/  4 | -27 
    38759/  4 | -27 
    38759/  4 | -27 
    38759/  4 | -27 
    38759/  4 | -27 
    38759/  4 | -27 
    38760/  4 | -27 
    38760/  4 | -27 
    38760/  4 | -27 
    38760/  4 | -27 
    38761/  4 | -27 
    38761/  4 | -27 
    38761/  4 | -27 
    38761/  4 | -27 
    38761/  4 | -27 
    38762/  4 | -27 
    38762/  4 | -27 
    38762/  4 | -27 
    38762/  4 | -27 
    38763/  4 | -27 
    38763/  4 | -27 
    38763/  4 | -27 
    38763/  4 | -27 
    38763/  4 | -27 
    38764/  4 | -27 
    38764/  4 | -27 
    38764/  4 | -27 
    38764/  4 | -27 
    38765/  4 | -27 
    38765/  4 | -27 
    38765/  4 | -27 
    38765/  4 | -27 
    38766/  4 | -27 
    38766/  4 | -27 
    38766/  4 | -27 
    38766/  4 | -27 
    38766/  4 | -27 
    38767/  4 | -27 
    38767/  4 | -27 
    38767/  4 | -27 
    38767/  4 | -27 
    38768/  4 | -27 
    38768/  4 | -27 
    38768/  4 | -27 
    38768/  4 | -27 
    38768/  4 | -27 
    38769/  4 | -27 
    38769/  4 | -27 
    38769/  4 | -27 
    38769/  4 | -27 
    38770/  4 | -27 
    38770/  4 | -27 
    38770/  4 | -27 
    38770/  4 | -27 
    38771/  4 | -27 
    38771/  4 | -27 
    38771/  4 | -27 
    38771/  4 | -27 
    38771/  4 | -27 
    38772/  4 | -27 
    38772/  4 | -27 
    38772/  4 | -27 
    38772/  4 | -27 
    38773/  4 | -27 
    38773/  4 | -27 
    38773/  4 | -27 
    38773/  4 | -27 
    38773/  4 | -27 
    38774/  4 | -27 
    38774/  4 | -27 
    38774/  4 | -27 
    38774/  4 | -27 
    38775/  4 | -27 
    38775/  4 | -27 
    38775/  4 | -27 
    38775/  4 | -27 
    38779/  4 | SET 0
    38779/  4 | 0 
    38779/  4 | 0 
    38780/  4 | 0 
    38780/  4 | 0 
    38780/  4 | 0 
    38780/  4 | 0 
    38780/  4 | 0 
    38781/  4 | 0 
    38781/  4 | 0 
    38781/  4 | 0 
    38781/  4 | 0 
    38781/  4 | 0 
    38782/  4 | 56 
    38782/  4 | 56 
    38782/  4 | 56 
    38782/  4 | 56 
    38782/  4 | 56 
    38783/  4 | 56 
    38783/  4 | 56 
    38783/  4 | 56 
    38783/  4 | 56 
    38784/  4 | 56 
    38784/  4 | 56 
    38784/  4 | 56 
    38784/  4 | 56 
    38784/  4 | 56 
    38785/  4 | 56 
    38785/  4 | 56 
    38785/  4 | 56 
    38785/  4 | 56 
    38786/  4 | 56 
    38786/  4 | 56 
    38786/  4 | 56 
    38786/  4 | 56 
    38786/  4 | 56 
    38787/  4 | 56 
    38787/  4 | 56 
    38787/  4 | 56 
    38787/  4 | 56 
    38787/  4 | 56 
    38788/  4 | 56 
    38788/  4 | 56 
    38788/  4 | 56 
    38788/  4 | 56 
    38789/  4 | 56 
    38789/  4 | 56 
    38789/  4 | 56 
    38789/  4 | 56 
    38789/  4 | 56 
    38790/  4 | 56 
    38790/  4 | 56 
    38790/  4 | 56 
    38790/  4 | 56 
    38790/  4 | 56 
    38791/  4 | 56 
    38791/  4 | 56 
    38791/  4 | 56 
    38791/  4 | 56 
    38792/  4 | 56 
    38792/  4 | 56 
    38792/  4 | 56 
    38792/  4 | 56 
    38792/  4 | 56 
    38793/  4 | 56 
    38793/  4 | 56 
    38793/  4 | 56 
    38793/  4 | 56 
    38793/  4 | 56 
    38794/  4 | 56 
    38794/  4 | 56 
    38794/  4 | 56 
    38794/  4 | 56 
    38795/  4 | 56 
    38795/  4 | 56 
    38795/  4 | 56 
    38795/  4 | 56 
    38795/  4 | 56 
    38796/  4 | 56 
    38796/  4 | 56 
    38796/  4 | 56 
    38796/  4 | 56 
    38796/  4 | 56 
    38797/  4 | 56 
    38797/  4 | 56 
    38797/  4 | 56 
    38797/  4 | 56 
    38798/  4 | 56 
    38798/  4 | 56 
    38798/  4 | 56 
    38798/  4 | 56 
    38798/  4 | 56 
    38799/  4 | 56 
    38799/  4 | 56 
    38799/  4 | 56 
    38799/  4 | 56 
    38800/  4 | 56 
    38800/  4 | 56 
    38800/  4 | 56 
    38800/  4 | 56 
    38800/  4 | 56 
    38801/  4 | 56 
    38801/  4 | 56 
    38801/  4 | 56 
    38801/  4 | 56 
    38801/  4 | 56 
    38802/  4 | 56 
    38802/  4 | 56 
    38802/  4 | 56 
    38802/  4 | 56 
    38803/  4 | 56 
    38803/  4 | 56 
    38803/  4 | 56 
    38803/  4 | 56 
    38803/  4 | 56 
    38804/  4 | 56 
    38804/  4 | 56 
    38804/  4 | 56 
    38804/  4 | 56 
    38804/  4 | 56 
    38805/  4 | 56 
    38805/  4 | 56 
    38805/  4 | 56 
    38805/  4 | 56 
    38806/  4 | 56 
    38806/  4 | 56 
    38806/  4 | 56 
    38806/  4 | 56 
    38806/  4 | 56 
    38807/  4 | 56 
    38807/  4 | 56 
    38807/  4 | 56 
    38807/  4 | 56 
    38807/  4 | 56 
    38808/  4 | 56 
    38808/  4 | 56 
    38808/  4 | 56 
    38808/  4 | 56 
    38809/  4 | 56 
    38809/  4 | 56 
    38809/  4 | 56 
    38809/  4 | 56 
    38809/  4 | 56 
    38810/  4 | 56 
    38810/  4 | 56 
    38810/  4 | 56 
    38810/  4 | 56 
    38810/  4 | 56 
    38811/  4 | 56 
    38811/  4 | 56 
    38811/  4 | 56 
    38811/  4 | 56 
    38812/  4 | 56 
    38812/  4 | 56 
    38812/  4 | 56 
    38812/  4 | 56 
    38812/  4 | 56 
    38813/  4 | 56 
    38813/  4 | 56 
    38813/  4 | 56 
    38813/  4 | 56 
    38814/  4 | 56 
    38814/  4 | 56 
    38814/  4 | 56 
    38814/  4 | 56 
    38814/  4 | 56 
    38815/  4 | 56 
    38815/  4 | 56 
    38815/  4 | 56 
    38815/  4 | 56 
    38815/  4 | 56 
    38816/  4 | 56 
    38816/  4 | 56 
    38816/  4 | 56 
    38816/  4 | 56 
    38817/  4 | 56 
    38817/  4 | 56 
    38817/  4 | 56 
    38817/  4 | 56 
    38817/  4 | 56 
    38818/  4 | 56 
    38818/  4 | 56 
    38818/  4 | 56 
    38818/  4 | 56 
    38818/  4 | 56 
    38819/  4 | 56 
    38819/  4 | 53 
    38819/  4 | 53 
    38819/  4 | 53 
    38820/  4 | 53 
    38820/  4 | 53 
    38820/  4 | 53 
    38820/  4 | 53 
    38820/  4 | 53 
    38821/  4 | 53 
    38821/  4 | 53 
    38821/  4 | 53 
    38821/  4 | 53 
    38821/  4 | 53 
    38822/  4 | 53 
    38822/  4 | 53 
    38822/  4 | 53 
    38822/  4 | 53 
    38823/  4 | 53 
    38823/  4 | 53 
    38823/  4 | 53 
    38823/  4 | 53 
    38823/  4 | 53 
    38824/  4 | 53 
    38824/  4 | 53 
    38824/  4 | 53 
    38824/  4 | 53 
    38825/  4 | 53 
    38825/  4 | 53 
    38825/  4 | 53 
    38825/  4 | 53 
    38825/  4 | 53 
    38826/  4 | 53 
    38826/  4 | 53 
    38826/  4 | 53 
    38826/  4 | 53 
    38826/  4 | 53 
    38827/  4 | 53 
    38827/  4 | 53 
    38827/  4 | 53 
    38827/  4 | 53 
    38828/  4 | 53 
    38828/  4 | 53 
    38828/  4 | 53 
    38828/  4 | 53 
    38828/  4 | 53 
    38829/  4 | 53 
    38829/  4 | 53 
    38829/  4 | 53 
    38829/  4 | 53 
    38829/  4 | 53 
    38830/  4 | 53 
    38830/  4 | 53 
    38830/  4 | 53 
    38830/  4 | 53 
    38831/  4 | 53 
    38831/  4 | 53 
    38831/  4 | 53 
    38831/  4 | 53 
    38831/  4 | 53 
    38832/  4 | 53 
    38832/  4 | 53 
    38832/  4 | 53 
    38832/  4 | 53 
    38832/  4 | 53 
    38833/  4 | 53 
    38833/  4 | 53 
    38833/  4 | 53 
    38833/  4 | 53 
    38834/  4 | 53 
    38834/  4 | 53 
    38834/  4 | 53 
    38834/  4 | 53 
    38834/  4 | 53 
    38835/  4 | 53 
    38835/  4 | 53 
    38835/  4 | 53 
    38835/  4 | 53 
    38835/  4 | 53 
    38836/  4 | 53 
    38836/  4 | 53 
    38836/  4 | 53 
    38836/  4 | 53 
    38837/  4 | 53 
    38837/  4 | 53 
    38837/  4 | 53 
    38837/  4 | 53 
    38837/  4 | 53 
    38838/  4 | 53 
    38838/  4 | 53 
    38838/  4 | 53 
    38838/  4 | 53 
    38839/  4 | 53 
    38839/  4 | 53 
    38839/  4 | 53 
    38839/  4 | 53 
    38839/  4 | 53 
    38840/  4 | 53 
    38840/  4 | 53 
    38840/  4 | 53 
    38840/  4 | 53 
    38840/  4 | 53 
    38841/  4 | 53 
    38841/  4 | 53 
    38841/  4 | 53 
    38841/  4 | 53 
    38842/  4 | 53 
    38842/  4 | 53 
    38842/  4 | 53 
    38842/  4 | 53 
    38842/  4 | 53 
    38843/  4 | 53 
    38843/  4 | 53 
    38843/  4 | 53 
    38843/  4 | 53 
    38843/  4 | 53 
    38844/  4 | 53 
    38844/  4 | 53 
    38844/  4 | 53 
    38844/  4 | 53 
    38845/  4 | 53 
    38845/  4 | 53 
    38845/  4 | 53 
    38845/  4 | 53 
    38845/  4 | 53 
    38846/  4 | 53 
    38846/  4 | 53 
    38846/  4 | 53 
    38846/  4 | 53 
    38846/  4 | 53 
    38847/  4 | 53 
    38847/  4 | 53 
    38847/  4 | 53 
    38847/  4 | 53 
    38848/  4 | 53 
    38848/  4 | 53 
    38848/  4 | 53 
    38848/  4 | 53 
    38848/  4 | 53 
    38849/  4 | 53 
    38849/  4 | 53 
    38849/  4 | 53 
    38849/  4 | 53 
    38849/  4 | 53 
    38850/  4 | 53 
    38850/  4 | 53 
    38850/  4 | 53 
    38850/  4 | 53 
    38851/  4 | 53 
    38851/  4 | 53 
    38851/  4 | 53 
    38851/  4 | 53 
    38851/  4 | 53 
    38852/  4 | 53 
    38852/  4 | 53 
    38852/  4 | 53 
    38852/  4 | 53 
    38853/  4 | 53 
    38853/  4 | 53 
    38853/  4 | 53 
    38853/  4 | 53 
    38853/  4 | 53 
    38854/  4 | 53 
    38854/  4 | 53 
    38854/  4 | 53 
    38854/  4 | 53 
    38854/  4 | 53 
    38855/  4 | 53 
    38855/  4 | 53 
    38855/  4 | 53 
    38855/  4 | 53 
    38856/  4 | 53 
    38856/  4 | 53 
    38856/  4 | 53 
    38856/  4 | 53 
    38856/  4 | -67 
    38857/  4 | -67 
    38857/  4 | -67 
    38857/  4 | -67 
    38857/  4 | -67 
    38858/  4 | -67 
    38858/  4 | -67 
    38858/  4 | -67 
    38858/  4 | -67 
    38858/  4 | -67 
    38859/  4 | -67 
    38859/  4 | -67 
    38859/  4 | -67 
    38859/  4 | -67 
    38860/  4 | -67 
    38860/  4 | -67 
    38860/  4 | -67 
    38860/  4 | -67 
    38860/  4 | -67 
    38861/  4 | -67 
    38861/  4 | -67 
    38861/  4 | -67 
    38861/  4 | -67 
    38862/  4 | -67 
    38862/  4 | -67 
    38862/  4 | -67 
    38862/  4 | -67 
    38862/  4 | -67 
    38863/  4 | -67 
    38863/  4 | -67 
    38863/  4 | -67 
    38863/  4 | -67 
    38864/  4 | -67 
    38864/  4 | -67 
    38864/  4 | -67 
    38864/  4 | -67 
    38865/  4 | -67 
    38865/  4 | -67 
    38865/  4 | -67 
    38865/  4 | -67 
    38865/  4 | -67 
    38866/  4 | -67 
    38866/  4 | -67 
    38866/  4 | -67 
    38866/  4 | -67 
    38867/  4 | -67 
    38867/  4 | -67 
    38867/  4 | -67 
    38867/  4 | -67 
    38867/  4 | -67 
    38868/  4 | -67 
    38868/  4 | -67 
    38868/  4 | -67 
    38868/  4 | -67 
    38869/  4 | -67 
    38869/  4 | -67 
    38869/  4 | -67 
    38869/  4 | -67 
    38870/  4 | -67 
    38870/  4 | -67 
    38870/  4 | -67 
    38870/  4 | -67 
    38870/  4 | -67 
    38871/  4 | -67 
    38871/  4 | -67 
    38871/  4 | -67 
    38871/  4 | -67 
    38872/  4 | -67 
    38872/  4 | -67 
    38872/  4 | -67 
    38872/  4 | -67 
    38872/  4 | -67 
    38873/  4 | -67 
    38873/  4 | -67 
    38873/  4 | -67 
    38873/  4 | -67 
    38874/  4 | -67 
    38874/  4 | -67 
    38874/  4 | -67 
    38874/  4 | -67 
    38874/  4 | -67 
    38875/  4 | -67 
    38875/  4 | -67 
    38875/  4 | -67 
    38875/  4 | -67 
    38876/  4 | -67 
    38876/  4 | -67 
    38876/  4 | -67 
    38876/  4 | -67 
    38877/  4 | -67 
    38877/  4 | -67 
    38877/  4 | -67 
    38877/  4 | -67 
    38877/  4 | -67 
    38878/  4 | -67 
    38878/  4 | -67 
    38878/  4 | -67 
    38878/  4 | -67 
    38879/  4 | -67 
    38879/  4 | -67 
    38879/  4 | -67 
    38879/  4 | -67 
    38879/  4 | -67 
    38880/  4 | -67 
    38880/  4 | -67 
    38880/  4 | -67 
    38880/  4 | -67 
    38881/  4 | -67 
    38881/  4 | -67 
    38881/  4 | -67 
    38881/  4 | -67 
    38881/  4 | -67 
    38882/  4 | -67 
    38882/  4 | -67 
    38882/  4 | -67 
    38882/  4 | -67 
    38883/  4 | -67 
    38883/  4 | -67 
    38883/  4 | -67 
    38883/  4 | -67 
    38884/  4 | -67 
    38887/  4 | SET 0
    38887/  4 | 0 
    38888/  4 | 0 
    38888/  4 | 0 
    38888/  4 | 0 
    38888/  4 | 0 
    38888/  4 | 0 
    38889/  4 | 0 
    38889/  4 | 0 
    38889/  4 | 0 
    38889/  4 | 0 
    38889/  4 | 0 
    38890/  4 | 0 
    38890/  4 | 0 
    38890/  4 | 0 
    38890/  4 | 0 
    38891/  4 | 0 
    38891/  4 | 0 
    38891/  4 | 0 
    38891/  4 | 0 
    38891/  4 | 0 
    38892/  4 | 0 
    38892/  4 | 0 
    38892/  4 | 0 
    38892/  4 | 0 
    38892/  4 | 0 
    38893/  4 | 0 
    38893/  4 | 0 
    38893/  4 | 0 
    38893/  4 | 0 
    38893/  4 | 0 
    38894/  4 | 0 
    38894/  4 | -21 
    38894/  4 | -21 
    38894/  4 | -21 
    38894/  4 | -21 
    38895/  4 | -21 
    38895/  4 | -21 
    38895/  4 | -21 
    38895/  4 | -21 
    38896/  4 | -21 
    38896/  4 | -21 
    38896/  4 | -21 
    38896/  4 | -21 
    38896/  4 | -21 
    38897/  4 | -21 
    38897/  4 | -21 
    38897/  4 | -21 
    38897/  4 | -21 
    38898/  4 | -21 
    38898/  4 | -21 
    38898/  4 | -21 
    38898/  4 | -21 
    38899/  4 | -21 
    38899/  4 | -21 
    38899/  4 | -21 
    38899/  4 | -21 
    38899/  4 | -21 
    38900/  4 | -21 
    38900/  4 | -21 
    38900/  4 | -21 
    38900/  4 | -21 
    38901/  4 | -21 
    38901/  4 | -21 
    38901/  4 | -21 
    38901/  4 | -21 
    38901/  4 | -21 
    38902/  4 | -21 
    38902/  4 | -21 
    38902/  4 | -21 
    38902/  4 | -21 
    38903/  4 | -21 
    38903/  4 | -21 
    38903/  4 | -21 
    38903/  4 | -21 
    38904/  4 | -21 
    38904/  4 | -21 
    38904/  4 | -21 
    38904/  4 | -21 
    38904/  4 | -21 
    38905/  4 | -21 
    38905/  4 | -21 
    38905/  4 | -21 
    38905/  4 | -21 
    38906/  4 | -21 
    38906/  4 | -21 
    38906/  4 | -21 
    38906/  4 | -21 
    38906/  4 | -21 
    38907/  4 | -21 
    38907/  4 | -21 
    38907/  4 | -21 
    38907/  4 | -21 
    38908/  4 | -21 
    38908/  4 | -21 
    38908/  4 | -21 
    38908/  4 | -21 
    38908/  4 | -21 
    38909/  4 | -21 
    38909/  4 | -21 
    38909/  4 | -21 
    38909/  4 | -21 
    38910/  4 | -21 
    38910/  4 | -21 
    38910/  4 | -21 
    38910/  4 | -21 
    38911/  4 | -21 
    38911/  4 | -21 
    38911/  4 | -21 
    38911/  4 | -21 
    38911/  4 | -21 
    38912/  4 | -21 
    38912/  4 | -21 
    38912/  4 | -21 
    38912/  4 | -21 
    38913/  4 | -21 
    38913/  4 | -21 
    38913/  4 | -21 
    38913/  4 | -21 
    38913/  4 | -21 
    38914/  4 | -21 
    38914/  4 | -21 
    38914/  4 | -21 
    38914/  4 | -21 
    38915/  4 | -21 
    38915/  4 | -21 
    38915/  4 | -21 
    38915/  4 | -21 
    38915/  4 | -21 
    38916/  4 | -21 
    38916/  4 | -21 
    38916/  4 | -21 
    38916/  4 | -21 
    38917/  4 | -21 
    38917/  4 | -21 
    38917/  4 | -21 
    38917/  4 | -21 
    38918/  4 | -21 
    38918/  4 | -21 
    38918/  4 | -21 
    38918/  4 | -21 
    38918/  4 | -21 
    38919/  4 | -21 
    38919/  4 | -21 
    38919/  4 | -21 
    38919/  4 | -21 
    38920/  4 | -21 
    38920/  4 | -21 
    38920/  4 | -21 
    38920/  4 | -21 
    38920/  4 | -21 
    38921/  4 | -21 
    38921/  4 | -21 
    38921/  4 | -21 
    38921/  4 | -21 
    38922/  4 | -21 
    38922/  4 | -21 
    38922/  4 | -21 
    38922/  4 | -21 
    38923/  4 | -21 
    38923/  4 | -21 
    38923/  4 | -21 
    38923/  4 | -21 
    38923/  4 | -21 
    38924/  4 | -21 
    38924/  4 | -21 
    38924/  4 | -21 
    38924/  4 | -21 
    38925/  4 | -21 
    38925/  4 | -21 
    38925/  4 | -21 
    38925/  4 | -21 
    38925/  4 | -21 
    38926/  4 | -21 
    38926/  4 | -21 
    38926/  4 | -21 
    38926/  4 | -21 
    38927/  4 | -21 
    38927/  4 | -21 
    38927/  4 | -21 
    38927/  4 | -21 
    38927/  4 | -21 
    38928/  4 | -21 
    38928/  4 | -21 
    38928/  4 | -21 
    38928/  4 | -21 
    38929/  4 | -21 
    38929/  4 | -21 
    38929/  4 | -21 
    38929/  4 | -21 
    38930/  4 | -21 
    38930/  4 | -21 
    38930/  4 | -21 
    38930/  4 | -21 
    38930/  4 | -21 
    38931/  4 | -21 
    38931/  4 | -21 
    38931/  4 | 180 
    38931/  4 | 180 
    38932/  4 | 180 
    38932/  4 | 180 
    38932/  4 | 180 
    38932/  4 | 180 
    38932/  4 | 180 
    38933/  4 | 180 
    38933/  4 | 180 
    38933/  4 | 180 
    38933/  4 | 180 
    38934/  4 | 180 
    38934/  4 | 180 
    38934/  4 | 180 
    38934/  4 | 180 
    38934/  4 | 180 
    38935/  4 | 180 
    38935/  4 | 180 
    38935/  4 | 180 
    38935/  4 | 180 
    38936/  4 | 180 
    38936/  4 | 180 
    38936/  4 | 180 
    38936/  4 | 180 
    38937/  4 | 180 
    38937/  4 | 180 
    38937/  4 | 180 
    38937/  4 | 180 
    38937/  4 | 180 
    38938/  4 | 180 
    38938/  4 | 180 
    38938/  4 | 180 
    38938/  4 | 180 
    38939/  4 | 180 
    38939/  4 | 180 
    38939/  4 | 180 
    38939/  4 | 180 
    38939/  4 | 180 
    38940/  4 | 180 
    38940/  4 | 180 
    38940/  4 | 180 
    38940/  4 | 180 
    38941/  4 | 180 
    38941/  4 | 180 
    38941/  4 | 180 
    38941/  4 | 180 
    38942/  4 | 180 
    38942/  4 | 180 
    38942/  4 | 180 
    38942/  4 | 180 
    38942/  4 | 180 
    38943/  4 | 180 
    38943/  4 | 180 
    38943/  4 | 180 
    38943/  4 | 180 
    38944/  4 | 180 
    38944/  4 | 180 
    38944/  4 | 180 
    38944/  4 | 180 
    38944/  4 | 180 
    38945/  4 | 180 
    38945/  4 | 180 
    38945/  4 | 180 
    38945/  4 | 180 
    38946/  4 | 180 
    38946/  4 | 180 
    38946/  4 | 180 
    38946/  4 | 180 
    38946/  4 | 180 
    38947/  4 | 180 
    38947/  4 | 180 
    38947/  4 | 180 
    38947/  4 | 180 
    38948/  4 | 180 
    38948/  4 | 180 
    38948/  4 | 180 
    38948/  4 | 180 
    38949/  4 | 180 
    38949/  4 | 180 
    38949/  4 | 180 
    38949/  4 | 180 
    38949/  4 | 180 
    38950/  4 | 180 
    38950/  4 | 180 
    38950/  4 | 180 
    38950/  4 | 180 
    38951/  4 | 180 
    38951/  4 | 180 
    38951/  4 | 180 
    38951/  4 | 180 
    38951/  4 | 180 
    38952/  4 | 180 
    38952/  4 | 180 
    38952/  4 | 180 
    38952/  4 | 180 
    38953/  4 | 180 
    38953/  4 | 180 
    38953/  4 | 180 
    38953/  4 | 180 
    38954/  4 | 180 
    38954/  4 | 180 
    38954/  4 | 180 
    38954/  4 | 180 
    38954/  4 | 180 
    38955/  4 | 180 
    38955/  4 | 180 
    38955/  4 | 180 
    38955/  4 | 180 
    38956/  4 | 180 
    38956/  4 | 180 
    38956/  4 | 180 
    38956/  4 | 180 
    38956/  4 | 180 
    38957/  4 | 180 
